address,area_ft,bath_full,bath_half,beds,built_year,city,days_on_market,lot_ft,price_ft,property_type,school1,school2,school3,sold_date,sold_price,state,zip_code
"357 Greenpark Way,","1,179",2,,3,1971,San Jose,,"5,800",721,Single Family Home,6,4,5,24-Oct-18,850000,CA,95136
"357 Chateau La Salle Dr,","1,272",2,,3,2004,San Jose,132,,243,Mfd/Mobile Home,7,9,NR,31-Aug-18,309000,CA,95111
"3565 Jasmine Cir,","1,545",2,1,3,2000,San Jose,58,"1,600",725,Condo/Townhome/Row Home/Co-Op,9,9,10,24-Aug-18,1120000,CA,95135
"3555 Ivalynn Ct,",934,2,,2,1986,San Jose,42,436,769,Condo/Townhome/Row Home/Co-Op,7,6,10,18-Jun-18,718000,CA,95132
"3550 Alden Way Apt 8,",990,1,1,2,1963,San Jose,36,520,683,Condo/Townhome/Row Home/Co-Op,6,5,6,29-Aug-18,676000,CA,95117
"355 Doris Ave,","1,252",1,,3,1945,San Jose,28,"6,655",499,Single Family Home,5,4,NR,31-Aug-18,625000,CA,95127
"3537 Slopeview Dr,","1,911",2,,4,1983,San Jose,69,0.24,654,Single Family Home,7,8,10,15-Aug-18,1250000,CA,95148
"3535 Columbine Dr,","1,324",2,,3,1961,San Jose,87,"6,363",650,Single Family Home,3,3,5,29-Jun-18,860000,CA,95127
"3531 Story Rd,","1,513",2,,4,1964,San Jose,58,"9,315",592,Single Family Home,4,4,5,15-Jun-18,895000,CA,95127
"353 Springpark Cir,","1,260",2,,3,1968,San Jose,44,"6,200",694,Single Family Home,6,4,NR,13-Jul-18,875000,CA,95136
"353 Crest Dr,","2,422",2,1,3,1956,San Jose,32,0.25,566,Single Family Home,5,4,NR,12-Jul-18,1370000,CA,95127
"3526 Squirecreek Cir,","1,360",3,,3,1979,San Jose,91,"1,400",483,Condo/Townhome/Row Home/Co-Op,4,4,8,15-Aug-18,656500,CA,95121
"3524 Blenheim Ln,","1,157",2,,3,1973,San Jose,49,"5,995",151,Single Family Home,8,4,8,2-Oct-18,175000,CA,95121
"3522 Darknell Ct,","2,584",3,,4,1987,San Jose,40,"6,000",522,Single Family Home,5,8,10,23-Aug-18,1350000,CA,95148
"3521 May Ln,","1,300",2,,4,1959,San Jose,127,"6,600",846,Single Family Home,7,7,8,20-Sep-18,1100000,CA,95124
"3521 Chablis Cir,","2,082",3,,4,1964,San Jose,20,"5,520",471,Single Family Home,7,6,10,12-Jul-18,980000,CA,95132
"3515 Flint Creek Dr,","1,473",3,,2,1981,San Jose,,"2,000",521,Condo/Townhome/Row Home/Co-Op,6,3,5,20-Jul-18,768000,CA,95148
"351 Tower Hill Ave,","2,356",3,1,4,2002,San Jose,45,"1,161",488,Condo/Townhome/Row Home/Co-Op,7,NR,NR,29-Aug-18,1150000,CA,95136
"350 E Mission St Unit 119,",968,1,1,1,2001,San Jose,41,968,779,Condo/Townhome/Row Home/Co-Op,3,3,1,17-Jul-18,754000,CA,95112
"349 Swaps Dr,","1,403",2,,4,1964,San Jose,43,"6,380",570,Single Family Home,3,4,8,23-Aug-18,800000,CA,95111
"349 Richmond Ave,","2,958",,,,1965,San Jose,,"6,067",462,Multi-Family Home,4,3,6,8-Aug-18,1368000,CA,95128
"3467 Clover Oak Dr,","2,516",2,1,4,1978,San Jose,23,"8,040",566,Single Family Home,5,8,10,3-Aug-18,1425000,CA,95148
"3466 Lindenoaks Dr,","1,400",2,,3,1956,San Jose,34,"6,300","1,007",Single Family Home,6,5,6,25-Sep-18,1410000,CA,95117
"346 N 4th St,","1,342",1,,2,1935,San Jose,34,"4,658",679,Single Family Home,3,3,NR,11-Jul-18,911000,CA,95112
"346 N 12th St,","1,428",1,,3,1915,San Jose,37,"5,750",735,Single Family Home,3,NR,3,13-Jul-18,1050000,CA,95112
"345 N 19th St,",892,1,,1,1947,San Jose,70,"5,625",305,Single Family Home,4,5,3,5-Sep-18,272000,CA,95112
"345 Bluefield Dr,","1,260",2,,3,1968,San Jose,,"5,500",714,Single Family Home,6,4,5,15-Aug-18,900000,CA,95136
"3447 Marten Ave,","2,928",2,1,6,1978,San Jose,168,"5,610",325,Single Family Home,6,3,5,15-Jun-18,950518,CA,95148
"3445 Annandale Pl,","1,157",2,,3,1973,San Jose,58,"6,000",726,Single Family Home,8,4,8,12-Sep-18,839500,CA,95121
"3440 Pepper Tree Ln,","1,075",1,,3,1954,San Jose,,"5,000",753,Single Family Home,3,6,1,2-Nov-18,810000,CA,95127
"3439 Wine Cork Way,",960,2,,2,1985,San Jose,32,840,743,Condo/Townhome/Row Home/Co-Op,7,7,8,13-Aug-18,712800,CA,95124
"3435 Vittoria Pl Unit 1,","2,330",3,1,3,2003,San Jose,1,"1,216",424,Condo/Townhome/Row Home/Co-Op,7,NR,NR,19-Oct-18,988000,CA,95136
"343 Colville Dr,","1,683",2,,4,1968,San Jose,60,"6,825",576,Single Family Home,3,8,5,12-Jun-18,970000,CA,95123
"3429 Woodside Ct,","1,787",2,1,4,1980,San Jose,29,0.23,644,Single Family Home,8,4,8,14-Jun-18,1150000,CA,95121
"3428 Lake Albano Cir # 3218,","1,457",2,,2,1985,San Jose,70,"1,728",522,Condo/Townhome/Row Home/Co-Op,6,9,10,5-Sep-18,760000,CA,95135
"3412 Kirkwood Dr,","2,492",3,,5,1956,San Jose,62,"8,260",492,Single Family Home,6,5,5,16-Jul-18,1225000,CA,95117
"341 Mustang St,","1,755",2,,4,1968,San Jose,44,"5,974",559,Single Family Home,7,8,2,13-Sep-18,981000,CA,95123
"3409 Pinotin Ct,","2,700",3,,5,2003,San Jose,85,"6,741",611,Single Family Home,9,8,10,21-Sep-18,1650000,CA,95148
"3404 Holly Dr,","1,187",2,,3,1954,San Jose,,"5,000",653,Single Family Home,3,6,1,24-Oct-18,775000,CA,95127
"340 Gardenia Dr,","2,595",3,,5,1998,San Jose,15,"4,100",586,Single Family Home,7,8,2,24-Jul-18,1520000,CA,95123
"340 Auburn Way Apt 1,",924,1,,2,1970,San Jose,,924,741,Condo/Townhome/Row Home/Co-Op,6,7,10,10-Aug-18,685000,CA,95129
"34 Southfield Ct,","1,521",2,1,4,1983,San Jose,49,"5,000",625,Single Family Home,6,7,9,22-Jun-18,950000,CA,95138
"3398 Burgundy Dr,","1,680",2,1,3,1977,San Jose,42,"7,885",804,Single Family Home,7,6,10,31-Jul-18,1350000,CA,95132
"3397 Braden Ct,","1,883",2,,4,1984,San Jose,121,"8,400",648,Single Family Home,7,8,10,7-Sep-18,1220000,CA,95148
"3395 Cadillac Dr,","1,333",2,,3,1963,San Jose,40,"6,120",878,Single Family Home,4,4,8,21-Aug-18,1170000,CA,95117
"3393 Lynn Oaks Dr,","1,902",2,,3,1963,San Jose,63,"7,000",815,Single Family Home,6,5,5,27-Jun-18,1550000,CA,95117
"3384 Landess Ave Apt C,",976,1,1,2,1970,San Jose,43,816,671,Condo/Townhome/Row Home/Co-Op,7,6,10,31-Jul-18,655000,CA,95132
"3376 Kirk Rd,","2,029",4,,4,1962,San Jose,,"6,500",826,Single Family Home,8,5,8,11-Oct-18,1675000,CA,95124
"3370 Fawn Dr,","1,955",2,1,4,1967,San Jose,36,"7,296",691,Single Family Home,6,7,8,23-Aug-18,1350000,CA,95124
"3368 San Pablo Ave,","1,075",2,,3,1954,San Jose,47,"4,947",814,Single Family Home,3,6,1,10-Sep-18,875000,CA,95127
"3366 Mira Vista Cir,","1,645",2,,4,1967,San Jose,,"6,500",711,Single Family Home,7,6,10,8-Nov-18,1170000,CA,95132
"336 Avenida Arboles,","2,130",3,,4,1968,San Jose,37,"6,300",566,Single Family Home,4,8,5,6-Jul-18,1205280,CA,95123
"3358 Napoli Pl,","1,601",3,,3,2004,San Jose,,"2,458",715,Condo/Townhome/Row Home/Co-Op,9,9,10,29-Oct-18,1145000,CA,95135
"3358 Methilhaven Ln,",826,1,,2,1976,San Jose,49,"2,270",630,Condo/Townhome/Row Home/Co-Op,3,9,8,27-Jul-18,520000,CA,95121
"3354 Onslow Way,","1,408",2,,4,1974,San Jose,1,"7,725",657,Single Family Home,7,6,10,20-Jul-18,925000,CA,95132
"335 Giovanni Ct,","1,505",2,1,3,1986,San Jose,43,"1,306",545,Condo/Townhome/Row Home/Co-Op,3,4,1,25-Jul-18,820000,CA,95133
"3348 Walton Way,","1,904",2,1,4,1957,San Jose,28,"7,956",998,Single Family Home,7,7,7,11-Jun-18,1900000,CA,95117
"3347 Weepingcreek Way,","1,452",2,1,4,1972,San Jose,32,"1,110",517,Condo/Townhome/Row Home/Co-Op,4,4,8,3-Jul-18,750000,CA,95121
"3343 Norwood Ave,","2,039",3,,3,1979,San Jose,,"7,085",638,Single Family Home,5,8,10,11-Sep-18,1300000,CA,95148
"334 Santana Row Apt 301,","2,159",3,,3,2002,San Jose,11,435,968,Condo/Townhome/Row Home/Co-Op,6,5,6,21-Sep-18,2088888,CA,95128
"3338 Shadow Leaf Dr,","1,615",2,1,3,1988,San Jose,42,"3,456",817,Single Family Home,7,6,10,18-Sep-18,1320000,CA,95132
"3335 Jennifer Way,","1,206",2,,3,1955,San Jose,39,"6,048","1,050",Single Family Home,5,7,8,16-Jul-18,1266000,CA,95124
"333 Santana Row Apt 311,","1,099",2,,2,2002,San Jose,,435,"1,046",Not Available,6,5,5,21-Jun-18,1150000,CA,95128
"3326 Denton Way,","1,576",2,,4,1965,San Jose,38,"7,128",615,Single Family Home,8,4,8,18-Jun-18,970000,CA,95121
"3325 Jericho Ln,","1,926",2,1,4,1956,San Jose,46,"8,095",914,Single Family Home,7,7,7,13-Jun-18,1760000,CA,95117
"3312 Cannongate Ct,",826,1,,2,1972,San Jose,76,"2,160",672,Condo/Townhome/Row Home/Co-Op,3,9,8,18-Jul-18,555000,CA,95121
"3302 Pomeroy Ct,","1,522",2,,4,1965,San Jose,13,"7,920",641,Single Family Home,8,4,8,24-Jul-18,975000,CA,95121
"3300 Ruffino Ln,","3,953",4,,5,2004,San Jose,,"7,150",477,Single Family Home,9,8,10,28-Sep-18,1885000,CA,95148
"3300 Narvaez Ave Spc 85,","1,100",2,,3,1967,San Jose,54,,127,Mfd/Mobile Home,7,9,NR,31-Jul-18,140000,CA,95136
"3300 Narvaez Ave Spc 131,","1,377",2,,3,2008,San Jose,91,,159,Mfd/Mobile Home,7,9,NR,26-Jul-18,219000,CA,95136
"3300 Mount Vista Dr,",825,1,,2,1959,San Jose,27,"5,000",828,Single Family Home,5,NR,5,31-Jul-18,683000,CA,95127
"330 N 21st St,","1,408",2,,3,1918,San Jose,28,"7,150",852,Single Family Home,4,5,NR,19-Jul-18,1200000,CA,95112
"329 Oakberry Way,","1,612",2,,4,1973,San Jose,41,"6,000",698,Single Family Home,6,7,8,10-Sep-18,1125000,CA,95123
"3289 Birchwood Ln,","1,585",2,,4,1964,San Jose,69,"6,099",713,Single Family Home,7,6,10,5-Sep-18,1130000,CA,95132
"3288 Floresta Dr,","1,495",2,,3,1966,San Jose,28,"6,000",643,Single Family Home,3,6,5,15-Jun-18,962000,CA,95148
"3286 Payne Ave,","1,817",2,1,3,2002,San Jose,37,"3,110",754,Single Family Home,4,4,7,22-Jun-18,1370000,CA,95117
"3284 Kimber Ct Apt 30,",886,1,,2,1977,San Jose,38,"1,148",717,Condo/Townhome/Row Home/Co-Op,6,7,8,24-Aug-18,635000,CA,95124
"3283 Lindenoaks Dr,","1,400",2,,3,1956,San Jose,,"7,140","1,014",Single Family Home,6,5,6,8-Nov-18,1419000,CA,95117
"3282 Moreno Ave,","1,875",2,1,4,1991,San Jose,37,"4,750",538,Single Family Home,NR,NR,5,15-Jun-18,1008000,CA,95127
"3278 Placido Ct,","2,905",3,,5,1999,San Jose,39,"7,040",688,Single Family Home,9,9,10,25-Jun-18,1998888,CA,95135
"3271 Shiraz Pl,","1,398",2,1,3,2001,San Jose,48,"1,000",751,Condo/Townhome/Row Home/Co-Op,9,9,10,25-Jul-18,1049950,CA,95135
"3271 Rocky Water Ln,","1,391",3,,2,1981,San Jose,121,"2,940",564,Condo/Townhome/Row Home/Co-Op,5,4,8,25-Jul-18,785000,CA,95148
"3270 Lago De Como Pl,","1,408",2,1,3,2007,San Jose,37,981,653,Condo/Townhome/Row Home/Co-Op,7,9,NR,19-Jul-18,919425,CA,95136
"3268 Rocky Water Ln,","1,582",2,,3,1985,San Jose,44,"1,363",569,Condo/Townhome/Row Home/Co-Op,5,4,8,14-Jun-18,900000,CA,95148
"3262 Whitesand Ct,",892,1,,3,1984,San Jose,36,"5,830","1,009",Single Family Home,8,8,10,19-Jul-18,900000,CA,95148
"3262 Vintage Oaks Ct,","3,434",3,,5,1992,San Jose,107,"6,500",473,Single Family Home,8,8,10,21-Aug-18,1625000,CA,95148
"325 N 16th St,",851,1,,2,1910,San Jose,15,"5,625","1,880",Single Family Home,4,5,3,30-Oct-18,1600000,CA,95112
"3245 Shadow Park Pl,",888,1,,2,1988,San Jose,,435.6,479,Condo/Townhome/Row Home/Co-Op,4,4,8,17-Oct-18,425000,CA,95121
"324 N 20th St,",948,2,,2,1906,San Jose,32,"5,750",949,Single Family Home,3,5,NR,23-Jul-18,900000,CA,95112
"324 Ferrari Ave,","1,115",1,1,2,1948,San Jose,36,"5,100",796,Single Family Home,3,3,7,18-Jul-18,887000,CA,95110
"3237 Heritage Estates Dr,","1,606",2,,4,1987,San Jose,33,"6,000",785,Single Family Home,8,8,10,13-Aug-18,1260000,CA,95148
"3230 Kenhill Dr,","1,164",1,1,3,1987,San Jose,43,575,537,Condo/Townhome/Row Home/Co-Op,3,6,5,31-Jul-18,625000,CA,95111
"3226 Kimber Ct Apt 108,",886,1,,2,1977,San Jose,29,"1,148",705,Condo/Townhome/Row Home/Co-Op,6,7,8,12-Jul-18,625000,CA,95124
"3225 Lone Bluff Way,","1,647",,,,1969,San Jose,126,"6,319",556,Multi-Family Home,3,6,6,20-Jul-18,915000,CA,95111
"3221 Lake Albano Cir,","1,679",2,,2,1985,San Jose,1,"2,163",512,Condo/Townhome/Row Home/Co-Op,6,9,10,18-Jun-18,860000,CA,95135
"3205 Gleneeden Way,","1,810",3,,4,1953,San Jose,59,"8,160",873,Single Family Home,7,7,7,3-Aug-18,1580000,CA,95117
"3200 Ravenswood Way,","2,253",3,,5,1976,San Jose,62,"7,000",577,Single Family Home,7,8,10,23-Aug-18,1300000,CA,95148
"320 S 13th St,","2,269",2,,4,1906,San Jose,31,"6,400",661,Single Family Home,3,NR,3,21-Sep-18,1500500,CA,95112
"319 Tradewinds Dr,","1,122",2,,2,1986,San Jose,,"1,250",517,Condo/Townhome/Row Home/Co-Op,4,8,6,25-Oct-18,580000,CA,95123
"3183 Kawalker Ln,","2,389",3,,5,1974,San Jose,42,"6,000",509,Single Family Home,3,6,1,3-Aug-18,1215000,CA,95127
"3180 Cropley Ave,","1,003",1,1,2,1976,San Jose,42,704,768,Condo/Townhome/Row Home/Co-Op,7,7,10,27-Jul-18,770000,CA,95132
"3177 Julio Ave,","1,060",1,,3,1954,San Jose,32,"5,100",895,Single Family Home,6,7,8,12-Jun-18,949000,CA,95124
"3172 Oakbridge Dr,","1,440",2,,2,1978,San Jose,72,,122,Mfd/Mobile Home,4,4,8,15-Jun-18,175000,CA,95121
"3171 Payne Ave Apt 56,","1,070",1,1,1,1976,San Jose,25,"1,540",748,Condo/Townhome/Row Home/Co-Op,7,7,7,14-Sep-18,800000,CA,95117
"317 Greenpark Way,","2,236",3,,6,1971,San Jose,,"5,610",548,Single Family Home,6,4,5,19-Oct-18,1225000,CA,95136
"3167 Ravenswood Way,","1,668",2,,4,1976,San Jose,61,"7,000",647,Single Family Home,7,8,10,12-Sep-18,1080000,CA,95148
"3166 Landess Ave Apt B,",976,1,1,2,1970,San Jose,43,816,681,Condo/Townhome/Row Home/Co-Op,7,6,NR,26-Jul-18,665000,CA,95132
"3163 Summercreek Dr,","1,268",2,,3,1983,San Jose,29,"3,330",718,Single Family Home,5,5,NR,18-Jul-18,910000,CA,95136
"3163 Stimson Way,","1,860",2,,4,1976,San Jose,50,"7,980",726,Single Family Home,9,9,10,20-Sep-18,1350000,CA,95135
"3161 Payne Ave Apt 31,","1,300",2,1,2,1976,San Jose,35,"1,540",738,Condo/Townhome/Row Home/Co-Op,7,7,7,17-Aug-18,959000,CA,95117
"316 Chynoweth Ave,","1,123",2,,3,1985,San Jose,,"8,380",882,Single Family Home,4,8,9,2-Jul-18,990000,CA,95136
"3139 Shofner Pl,","1,392",3,,4,1982,San Jose,70,"2,023",359,Condo/Townhome/Row Home/Co-Op,2,3,6,5-Sep-18,500000,CA,95111
"3111 Water St,","1,247",2,,2,1947,San Jose,78,0.4,481,Single Family Home,3,6,6,28-Aug-18,600000,CA,95111
"3105 Glen Alto Ct,","1,757",2,,4,1995,San Jose,63,"6,969",129,Single Family Home,8,8,10,18-Jun-18,227000,CA,95148
"31 Muirfield Ct,",780,1,,1,1982,San Jose,28,"2,139",519,Condo/Townhome/Row Home/Co-Op,5,2,NR,24-Aug-18,405000,CA,95116
"3096 Oakbridge Dr,","1,650",2,,2,1978,San Jose,96,,109,Mfd/Mobile Home,4,4,8,13-Jun-18,180000,CA,95121
"3096 Delta Rd,","1,920",2,,4,1976,San Jose,33,"7,995",776,Single Family Home,9,9,10,24-Jul-18,1490000,CA,95135
"3092 Mattos Ave,","1,104",2,,3,1962,San Jose,36,"8,075",956,Single Family Home,7,7,10,24-Aug-18,1055000,CA,95132
"308 Heritage View Ter,","1,690",2,1,2,2004,San Jose,39,"1,396",541,Single Family Home,7,9,NR,10-Jul-18,915000,CA,95125
"3074 Ancrum Ct,","1,320",2,,3,1976,San Jose,38,"6,000",670,Single Family Home,5,4,8,9-Jul-18,885000,CA,95148
"3072 Pellier Pl,","1,963",3,,4,2013,San Jose,29,"3,119",805,Single Family Home,9,9,10,5-Jul-18,1580108,CA,95135
"307 Tradewinds Dr Apt 8,",992,2,,2,1970,San Jose,,"2,809",494,Condo/Townhome/Row Home/Co-Op,4,8,8,5-Sep-18,490000,CA,95123
"3063 Oakbridge Dr,","1,770",2,,2,1978,San Jose,83,,141,Mfd/Mobile Home,4,4,8,2-Aug-18,250000,CA,95121
"3063 Marston Way,","2,675",3,,4,1981,San Jose,43,"8,625",550,Single Family Home,9,8,10,31-Aug-18,1470000,CA,95148
"3062 Summerhill Ct,","2,230",3,,4,1984,San Jose,22,0.24,635,Single Family Home,9,8,10,15-Jun-18,1415000,CA,95148
"3062 Rosecreek Dr,","1,851",3,,4,1993,San Jose,,"4,500",554,Single Family Home,5,4,5,12-Jul-18,1025000,CA,95148
"3054 Pavan Dr,","1,078",2,,3,1985,San Jose,43,"6,240",844,Single Family Home,8,8,10,21-Sep-18,910000,CA,95148
"3053 Pavan Dr,","1,788",3,,6,1985,San Jose,64,"5,664",559,Single Family Home,8,8,10,21-Sep-18,1000000,CA,95148
"3052 Peppermint Dr,","1,203",2,,3,1967,San Jose,42,"6,798",748,Single Family Home,5,8,10,29-Jun-18,900000,CA,95148
"3046 Fairfax Ave,","1,186",2,,3,1965,San Jose,20,"6,136",767,Single Family Home,5,8,8,10-Jul-18,910000,CA,95148
"3040 Magnum Dr,","2,663",3,,4,1996,San Jose,28,"9,960",698,Single Family Home,9,9,10,17-Jul-18,1860000,CA,95135
"304 Tradewinds Dr Apt 1,",959,1,,2,1970,San Jose,46,"2,809",516,Condo/Townhome/Row Home/Co-Op,4,8,6,10-Sep-18,495000,CA,95123
"3030 Oakbridge Dr,","1,440",2,,2,1979,San Jose,69,,122,Mfd/Mobile Home,4,4,8,12-Sep-18,175000,CA,95121
"303 Tradewinds Dr Apt 2,",959,1,,2,1970,San Jose,90,"2,809",527,Condo/Townhome/Row Home/Co-Op,4,8,8,20-Sep-18,505000,CA,95123
"3016 Kentridge Dr,","1,236",2,,3,1957,San Jose,,"6,500",676,Single Family Home,3,4,NR,18-Jul-18,835000,CA,95133
"3014 Fruitdale Ave,","1,145",1,,2,1948,San Jose,54,0.24,"1,166",Single Family Home,6,5,6,21-Sep-18,1335000,CA,95128
"301 Blairbeth Dr,","1,067",2,,3,1972,San Jose,35,"6,261",898,Single Family Home,5,7,8,14-Jun-18,958000,CA,95119
"30 E Julian St Unit 314,",838,1,,1,2000,San Jose,49,838,751,Condo/Townhome/Row Home/Co-Op,3,5,NR,15-Jun-18,629500,CA,95112
"2992 Capewood Ln,","1,465",3,,4,1963,San Jose,57,"6,600",696,Single Family Home,7,6,10,20-Jul-18,1020000,CA,95132
"2988 Grassina St Unit 529,","1,200",2,,2,2006,San Jose,31,"2,300",646,Condo/Townhome/Row Home/Co-Op,7,NR,NR,13-Sep-18,775000,CA,95136
"2984 Reece Way,","2,662",3,,4,1984,San Jose,70,"6,000",520,Single Family Home,3,6,NR,19-Jul-18,1385000,CA,95133
"2975 Moss Point Dr,","1,353",2,,4,1971,San Jose,,"6,000",532,Single Family Home,5,4,5,11-Oct-18,720000,CA,95127
"2964 Tantallon Ct,","1,577",2,,3,1973,San Jose,28,"6,300",837,Single Family Home,7,7,10,18-Jul-18,1320000,CA,95132
"2964 Castleton Dr,","1,320",2,,3,1967,San Jose,37,"7,210",799,Single Family Home,8,8,10,27-Jul-18,1055000,CA,95148
"2961 Van Sansul Ave,","2,620",,,6,1959,San Jose,51,"7,613",609,Multi-Family Home,6,5,5,14-Jun-18,1595000,CA,95128
"296 Esmeralda Ct,","1,207",2,,4,1980,San Jose,75,"9,000",766,Single Family Home,4,2,NR,8-Aug-18,925000,CA,95116
"2943 Cortina Dr,","2,002",3,,4,1969,San Jose,109,"6,014",692,Single Family Home,7,7,10,6-Aug-18,1385000,CA,95132
"2936 Creekside Dr,","1,003",1,1,2,1976,San Jose,42,704,737,Condo/Townhome/Row Home/Co-Op,7,7,10,13-Jul-18,738888,CA,95132
"2934 Roberta Ct,","1,703",2,,4,1969,San Jose,,"6,000",132,Single Family Home,6,6,6,6-Aug-18,224000,CA,95121
"2934 Florence Ave,","1,080",1,,4,1920,San Jose,37,"5,980",630,Single Family Home,5,4,5,15-Jun-18,680000,CA,95127
"2931 Stutz Way,","1,430",2,,3,1976,San Jose,33,"6,000",749,Single Family Home,8,8,10,13-Aug-18,1070999,CA,95148
"2925 Wycliffe Ct,",952,1,1,2,1979,San Jose,38,"1,400",578,Condo/Townhome/Row Home/Co-Op,5,4,8,20-Sep-18,550000,CA,95148
"2925 Florence Ave Apt 24,",960,1,1,3,1964,San Jose,52,960,542,Condo/Townhome/Row Home/Co-Op,5,4,5,3-Jul-18,520000,CA,95127
"2917 Rose Ave,","1,092",1,1,2,1979,San Jose,33,"3,400",545,Condo/Townhome/Row Home/Co-Op,5,4,5,25-Jul-18,595000,CA,95127
"290 El Portal Way,","2,312",2,,5,1968,San Jose,46,"6,100",541,Single Family Home,8,7,NR,29-Jun-18,1250000,CA,95119
"290 E Mission St,","1,468",1,,3,1928,San Jose,35,"8,475",579,Single Family Home,3,3,1,9-Nov-18,850000,CA,95112
"2894 Lausanne Ct,","2,150",2,1,4,1970,San Jose,40,"6,000",730,Single Family Home,7,7,10,20-Jun-18,1570000,CA,95132
"2881 Meridian Ave Unit 217,","1,383",2,,2,2007,San Jose,84,435,620,Condo/Townhome/Row Home/Co-Op,7,6,6,12-Sep-18,858000,CA,95124
"288 Tradewinds Dr Apt 13,",722,1,,1,1970,San Jose,20,"2,809",611,Condo/Townhome/Row Home/Co-Op,4,8,6,31-Jul-18,441000,CA,95123
"288 Tradewinds Dr Apt 12,",722,1,,1,1970,San Jose,38,"2,809",598,Condo/Townhome/Row Home/Co-Op,4,8,5,15-Jun-18,432000,CA,95123
"288 N Cragmont Ave,","1,252",2,,3,1950,San Jose,43,"5,304",621,Single Family Home,5,4,NR,27-Jul-18,777000,CA,95127
"2873 Ross Ave,","2,072",,,,1963,San Jose,123,"8,220",676,Multi-Family Home,5,7,8,23-Jul-18,1400000,CA,95124
"2871 Ruby Vw,","2,492",3,,4,1997,San Jose,,"8,712",315,Single Family Home,5,8,10,20-Jul-18,785000,CA,95148
"2862 Westbranch Dr,","1,363",2,,3,1965,San Jose,36,"6,090",698,Single Family Home,5,8,10,15-Jun-18,952000,CA,95148
"2858 Paseo Ln,","2,438",4,1,4,2007,San Jose,30,871,576,Condo/Townhome/Row Home/Co-Op,7,6,6,27-Jul-18,1405000,CA,95124
"2856 Alwood Ct,","1,380",2,,4,1979,San Jose,39,"6,000",815,Single Family Home,7,8,10,12-Jun-18,1125000,CA,95148
"2855 Senter Rd Spc 85,","1,130",2,,3,2001,San Jose,73,,193,Mfd/Mobile Home,6,6,5,16-Jul-18,218000,CA,95111
"2855 Senter Rd Spc 26,",860,2,,2,1969,San Jose,42,,186,Mfd/Mobile Home,6,6,5,1-Aug-18,160000,CA,95111
"2838 Creekside Dr,","1,240",1,1,3,1976,San Jose,32,"1,540",665,Condo/Townhome/Row Home/Co-Op,7,7,10,15-Jun-18,825000,CA,95132
"2836 Autumn Est,","1,728",2,,3,1973,San Jose,29,"7,616",632,Single Family Home,6,9,10,12-Jul-18,1092500,CA,95135
"2834 Ronco Dr,","1,376",2,,3,1970,San Jose,41,"6,018",852,Single Family Home,7,7,10,20-Sep-18,1172000,CA,95132
"2832 Moss Hollow Dr,","1,440",2,,2,1977,San Jose,47,,136,Mfd/Mobile Home,3,4,8,22-Jun-18,196500,CA,95121
"2831 Old Estates Ct,","1,622",2,,3,1973,San Jose,28,"7,280",758,Single Family Home,6,9,10,8-Aug-18,1230000,CA,95135
"2830 Briarwood Dr,","1,376",2,,3,1963,San Jose,36,"6,955","1,061",Single Family Home,7,6,6,15-Jun-18,1460000,CA,95125
"283 Tradewinds Dr Apt 4,",992,2,,2,1970,San Jose,,"2,809",499,Condo/Townhome/Row Home/Co-Op,4,8,8,19-Oct-18,495000,CA,95123
"2829 New Jersey Ave,","2,024",3,,4,1955,San Jose,29,"6,480",852,Single Family Home,5,7,8,27-Jun-18,1725000,CA,95124
"2829 Lucena Dr,","1,478",2,,3,1966,San Jose,35,"6,000",744,Single Family Home,5,7,10,14-Sep-18,1100000,CA,95132
"2828 Sand Point Dr,","1,415",2,,4,1970,San Jose,35,"6,100",671,Single Family Home,5,8,8,22-Jun-18,950000,CA,95148
"2824 Monte Cresta Way,","1,938",2,1,3,1965,San Jose,73,"7,000",588,Single Family Home,5,7,10,2-Aug-18,1140000,CA,95132
"2822 Mossmill Ct,","1,542",2,,4,1976,San Jose,21,"8,625",634,Single Family Home,6,6,6,18-Jul-18,977000,CA,95121
"2814 Paseo Ln,","2,438",4,1,4,2007,San Jose,42,871,558,Condo/Townhome/Row Home/Co-Op,7,6,6,31-Jul-18,1360000,CA,95124
"2812 Old Estates Ct,","1,476",2,,4,1973,San Jose,53,"7,280",474,Single Family Home,6,9,10,28-Sep-18,700000,CA,95135
"281 Vineyard Dr,","1,308",2,,4,1970,San Jose,57,"6,000",573,Single Family Home,5,7,8,27-Jul-18,750000,CA,95119
"280 N 19th St,",652,1,,1,1920,San Jose,57,"3,200",752,Single Family Home,4,5,NR,12-Jul-18,490000,CA,95112
"2797 Ferrara Cir,","1,856",3,1,3,2015,San Jose,115,"1,012",466,Condo/Townhome/Row Home/Co-Op,3,6,9,6-Nov-18,865000,CA,95111
"2784 Monterey Hwy Spc 40,",400,1,,1,1962,San Jose,214,,163,Mfd/Mobile Home,6,9,6,17-Jul-18,65000,CA,95111
"2778 Judkins Ct,","1,374",2,,3,1970,San Jose,37,"6,100",659,Single Family Home,5,8,10,24-Aug-18,905000,CA,95148
"2776 Croft Dr,","1,078",2,,3,1985,San Jose,,"4,218",802,Single Family Home,8,8,10,31-Jul-18,865000,CA,95148
"277 Racine Pl,","1,568",3,,4,1998,San Jose,17,"2,816",298,Single Family Home,3,6,5,24-Jul-18,467500,CA,95111
